"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20"
"acc1",0.856567537552031,0.551902442892342,0.57366152635364,0.648350757777547,0.634587817825542,0.626969876656311,0.599683864867404,0.549660722639323,0.654350112987541,0.651857313052492,0.597075861006705,0.597815800664164,0.561202128854141,0.610054424581139,0.554898713247505,0.563771747332948,0.602743247077227,0.606803530191929,0.623402132806592,0.615504853624216
"acc2",0.769749323189401,0.667350368134578,0.58626980863112,0.668288178169415,0.650246229789391,0.600094226414333,0.635405738814632,0.596009326064815,0.566070527159015,0.632201843587017,0.65079522868047,0.595122167373819,0.619355204860161,0.542173446010082,0.603250677060458,0.554647035653441,0.570086299475202,0.592313048118991,0.595649306587964,0.641736880707047
"acc3",0.935680486757371,0.79177334045524,0.823224817079285,0.683213335453085,0.65265849361762,0.592535110542831,0.589718240704402,0.586471013154424,0.618220571266152,0.54713434551484,0.635872441547368,0.663411445073916,0.595232937511525,0.605480724206112,0.56337853474675,0.600919542159614,0.552722175754176,0.558960999613401,0.597106243517193,0.598652996433703
"acc4",0.883911478330603,0.674425676834141,0.676191685106708,0.584625383580039,0.692422637575914,0.652440077146931,0.599408923794823,0.595312937441783,0.582665174485463,0.626413930565374,0.558362471417954,0.6238226002168,0.655426783673861,0.590000586487231,0.604974665515011,0.552030713704181,0.611694077897083,0.562211749654892,0.553575342479908,0.595813973001721
"acc5",0.898360157093465,0.550211775516943,0.634764658260575,0.624275109867953,0.578330800950341,0.696951439138223,0.645874485722621,0.608690974683075,0.611519124723151,0.587237769114427,0.614773987502501,0.555114966982818,0.616041915367655,0.652096836443636,0.592371308109068,0.602218251940178,0.566047303235833,0.60713069111239,0.572848446932772,0.572621293737803
"acc6",0.898722072595539,0.678297369868019,0.58604796213352,0.639079755392817,0.602094734630325,0.54081491965859,0.69402593409434,0.653063908096109,0.611976102082223,0.610086311252691,0.57216529661974,0.623823194349634,0.551904015912573,0.620309568193646,0.652008011485357,0.592675931349654,0.628049191990545,0.558021531546293,0.588051021276194,0.575098825115148
"acc7",0.921530623102319,0.669871801830736,0.588499944813331,0.631600806454492,0.625906477337467,0.599899660566003,0.553252225017763,0.654824435007992,0.653160855291247,0.59934644651879,0.580724935088578,0.565942801915317,0.625777252755495,0.554630822618873,0.573569473900913,0.599892716084471,0.607610618358508,0.621125265972083,0.611767867496216,0.605240857325222
"acc8",0.832051854420701,0.621871549723544,0.667642093676852,0.648350757777547,0.634587817825542,0.626969876656311,0.599683864867404,0.549660722639323,0.654350112987541,0.651857313052492,0.597075861006705,0.597815800664164,0.561202128854141,0.610054424581139,0.554898713247505,0.563771747332948,0.602743247077227,0.606803530191929,0.623402132806592,0.615504853624216
"acc9",0.773251187541475,0.671256726838726,0.735192500299773,0.668288178169415,0.650246229789391,0.600094226414333,0.635405738814632,0.596009326064815,0.566070527159015,0.632201843587017,0.65079522868047,0.595122167373819,0.619355204860161,0.542173446010082,0.603250677060458,0.554647035653441,0.570086299475202,0.592313048118991,0.595649306587964,0.641736880707047
"acc10",0.895490794655067,0.575531671261924,0.645870270213741,0.683213335453085,0.65265849361762,0.592535110542831,0.589718240704402,0.586471013154424,0.618220571266152,0.54713434551484,0.635872441547368,0.663411445073916,0.595232937511525,0.605480724206112,0.56337853474675,0.600919542159614,0.552722175754176,0.558960999613401,0.597106243517193,0.598652996433703
