"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15"
"acc1",0.641025641025641,0.948717948717949,0.794871794871795,0.82051282051282,0.897435897435897,0.846153846153846,0.871794871794872,0.897435897435897,0.846153846153846,0.846153846153846,0.897435897435897,0.794871794871795,0.923076923076923,0.897435897435897,0.794871794871795
"acc2",0.82051282051282,0.769230769230769,0.871794871794872,0.846153846153846,0.769230769230769,0.82051282051282,0.846153846153846,0.846153846153846,0.846153846153846,0.897435897435897,0.871794871794872,0.82051282051282,0.846153846153846,0.82051282051282,0.794871794871795
"acc3",0.794871794871795,0.717948717948718,0.846153846153846,0.923076923076923,0.717948717948718,0.82051282051282,0.897435897435897,0.82051282051282,0.82051282051282,0.871794871794872,0.743589743589744,0.846153846153846,0.846153846153846,0.769230769230769,0.794871794871795
"acc4",0.769230769230769,0.717948717948718,0.794871794871795,0.846153846153846,0.717948717948718,0.82051282051282,0.794871794871795,0.794871794871795,0.82051282051282,0.794871794871795,0.743589743589744,0.794871794871795,0.794871794871795,0.743589743589744,0.692307692307692
"acc5",0.769230769230769,0.871794871794872,0.82051282051282,0.794871794871795,0.897435897435897,0.794871794871795,0.794871794871795,0.871794871794872,0.794871794871795,0.794871794871795,0.82051282051282,0.743589743589744,0.794871794871795,0.846153846153846,0.743589743589744
"acc6",0.82051282051282,0.82051282051282,0.769230769230769,0.794871794871795,0.871794871794872,0.769230769230769,0.82051282051282,0.871794871794872,0.769230769230769,0.82051282051282,0.794871794871795,0.794871794871795,0.82051282051282,0.82051282051282,0.717948717948718
"acc7",0.846153846153846,0.82051282051282,0.82051282051282,0.846153846153846,0.82051282051282,0.846153846153846,0.846153846153846,0.871794871794872,0.871794871794872,0.846153846153846,0.794871794871795,0.871794871794872,0.846153846153846,0.82051282051282,0.846153846153846
"acc8",0.717948717948718,0.897435897435897,0.769230769230769,0.794871794871795,0.82051282051282,0.794871794871795,0.794871794871795,0.846153846153846,0.794871794871795,0.794871794871795,0.846153846153846,0.82051282051282,0.82051282051282,0.871794871794872,0.82051282051282
"acc9",0.769230769230769,0.846153846153846,0.717948717948718,0.82051282051282,0.846153846153846,0.743589743589744,0.846153846153846,0.846153846153846,0.743589743589744,0.846153846153846,0.871794871794872,0.717948717948718,0.846153846153846,0.794871794871795,0.743589743589744
"acc10",0.846153846153846,0.769230769230769,0.769230769230769,0.794871794871795,0.794871794871795,0.794871794871795,0.897435897435897,0.846153846153846,0.769230769230769,0.897435897435897,0.846153846153846,0.769230769230769,0.871794871794872,0.666666666666667,0.769230769230769
"acc11",0.717948717948718,0.82051282051282,0.948717948717949,0.82051282051282,0.871794871794872,0.897435897435897,0.846153846153846,0.846153846153846,0.897435897435897,0.846153846153846,0.871794871794872,0.897435897435897,0.794871794871795,0.846153846153846,0.897435897435897
"acc12",0.871794871794872,0.846153846153846,0.769230769230769,0.871794871794872,0.871794871794872,0.82051282051282,0.871794871794872,0.871794871794872,0.846153846153846,0.846153846153846,0.923076923076923,0.846153846153846,0.82051282051282,0.82051282051282,0.82051282051282
"acc13",0.769230769230769,0.871794871794872,0.82051282051282,0.82051282051282,0.897435897435897,0.769230769230769,0.82051282051282,0.897435897435897,0.769230769230769,0.82051282051282,0.846153846153846,0.769230769230769,0.794871794871795,0.846153846153846,0.769230769230769
"acc14",0.794871794871795,0.82051282051282,0.692307692307692,0.82051282051282,0.794871794871795,0.769230769230769,0.82051282051282,0.794871794871795,0.794871794871795,0.82051282051282,0.794871794871795,0.743589743589744,0.743589743589744,0.794871794871795,0.666666666666667
"acc15",0.82051282051282,0.82051282051282,0.897435897435897,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.794871794871795,0.871794871794872,0.743589743589744,0.794871794871795,0.82051282051282,0.743589743589744,0.794871794871795,0.846153846153846
"acc16",0.769230769230769,0.846153846153846,0.871794871794872,0.743589743589744,0.794871794871795,0.846153846153846,0.769230769230769,0.82051282051282,0.794871794871795,0.794871794871795,0.82051282051282,0.794871794871795,0.769230769230769,0.82051282051282,0.82051282051282
"acc17",0.794871794871795,0.871794871794872,0.794871794871795,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.794871794871795,0.871794871794872,0.846153846153846,0.794871794871795,0.871794871794872,0.82051282051282,0.82051282051282
"acc18",0.717948717948718,0.82051282051282,0.846153846153846,0.769230769230769,0.794871794871795,0.846153846153846,0.846153846153846,0.794871794871795,0.846153846153846,0.794871794871795,0.794871794871795,0.82051282051282,0.794871794871795,0.846153846153846,0.846153846153846
"acc19",0.717948717948718,0.794871794871795,0.846153846153846,0.743589743589744,0.846153846153846,0.846153846153846,0.743589743589744,0.871794871794872,0.82051282051282,0.743589743589744,0.846153846153846,0.871794871794872,0.717948717948718,0.846153846153846,0.82051282051282
"acc20",0.743589743589744,0.846153846153846,0.769230769230769,0.769230769230769,0.82051282051282,0.82051282051282,0.769230769230769,0.897435897435897,0.846153846153846,0.769230769230769,0.923076923076923,0.871794871794872,0.743589743589744,0.82051282051282,0.666666666666667
"acc_mean",0.775641025641026,0.826923076923077,0.811538461538462,0.814102564102564,0.824358974358974,0.815384615384615,0.826923076923077,0.847435897435897,0.817948717948718,0.823076923076923,0.834615384615385,0.81025641025641,0.81025641025641,0.815384615384615,0.784615384615385
