"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20"
"acc1",0.765888529633182,0.794862748146915,0.652347860528337,0.657169444495875,0.910192086881351,0.634595047480623,0.741636380019569,0.617612927139706,0.565558037438876,0.744818649414347,0.651541619381097,0.590867879714713,0.603315240796705,0.801525085131096,0.569627640519754,0.694440931979481,0.58963627771113,0.619047401545848,0.700857740915983,0.598648335776725
"acc2",0.809532387185388,0.670199770255486,0.707296603434734,0.566838741125332,0.632541895095248,0.733459837947586,0.633253773987405,0.616918677338939,0.825135731452321,0.642035822855956,0.669155220770318,0.649585692673676,0.64809150169892,0.710105559297581,0.59530678701599,0.516874071447093,0.603742841871346,0.734074799596184,0.527357337668287,0.694449337663912
"acc3",0.787916115150212,0.874658584468926,0.70584132960432,0.904550277664427,0.640804743585199,0.773735617778889,0.615145693172704,0.572045407744638,0.618368874713782,0.670964624971781,0.590246595947211,0.620651703411743,0.794396775301963,0.569232227242525,0.69247631139062,0.617757053237348,0.612931854637386,0.704536652938026,0.599101231032454,0.547913338764519
"acc4",0.672593100025826,0.726049375263665,0.585240356510873,0.625764597329351,0.721490754720979,0.630182221940463,0.616869696003499,0.836504244233744,0.646490737807664,0.693167402438033,0.651080293950826,0.629203746275282,0.703242588429144,0.66010258443282,0.516228630749518,0.621874081604835,0.732625407832371,0.578564662117169,0.687956972544657,0.570425393645984
"acc5",0.894345824308584,0.711132216535901,0.909479593382283,0.639070892543804,0.775642551722884,0.612498690879822,0.561442232456704,0.621574457027191,0.689331604205611,0.617945612801564,0.620352894422543,0.807880540051389,0.575636729601666,0.695327941339179,0.637813906343331,0.586162799378724,0.700980630598296,0.599676340544245,0.546989515263861,0.599178372408843
"acc6",0.551813142874511,0.792201456674566,0.626043899325582,0.72134408306769,0.657260131432435,0.612909157531049,0.850121519005465,0.657523156492481,0.68739246489835,0.657040672890805,0.627005433517379,0.702701455080778,0.658960700875955,0.594579093275574,0.620911343007347,0.740552290277808,0.581283767640964,0.696790385119898,0.575007901104592,0.535108083877735
"acc7",0.856007259214252,0.892538502516532,0.626136650645087,0.80108722440035,0.627457446450577,0.581831337819499,0.616528741652306,0.700114012088249,0.632160852326,0.621022942118922,0.801474518404997,0.599935093666919,0.669805448040584,0.637858183537415,0.586075956640656,0.717812583952767,0.590350261017854,0.539477405827287,0.586729496155604,0.737357764662361
"acc8",0.718938408225197,0.725714124596176,0.689712957823132,0.650679031038172,0.595385821375335,0.872741521299421,0.703825299610024,0.712399077125972,0.630054028407764,0.562873195569309,0.757364046283515,0.658805064104663,0.590038368920438,0.620407893334726,0.749768149028399,0.580512169656452,0.690820181499456,0.580479197921744,0.615134140914584,0.701862707549442
"acc9",0.744027042263151,0.715356887552875,0.795788899847601,0.627137052261053,0.552411877814023,0.63434885955892,0.715117739145283,0.627571282321866,0.620392874353296,0.800953537376222,0.600344972835386,0.670530085502061,0.657162906488088,0.598121475094414,0.720949223057912,0.600420939943105,0.511092647015947,0.629105897583385,0.739475979784819,0.527820598258007
"acc10",0.998608133543071,1.02455046076599,0.652347860528337,0.657169444495875,0.910192086881351,0.634595047480623,0.741636380019569,0.617612927139706,0.565558037438876,0.744818649414347,0.651541619381097,0.590867879714713,0.603315240796705,0.801525085131096,0.569627640519754,0.694440931979481,0.58963627771113,0.619047401545848,0.700857740915983,0.598648335776725
"acc11",0.957301720514739,0.67058581696049,0.707296603434734,0.566838741125332,0.632541895095248,0.733459837947586,0.633253773987405,0.616918677338939,0.825135731452321,0.642035822855956,0.669155220770318,0.649585692673676,0.64809150169892,0.710105559297581,0.59530678701599,0.516874071447093,0.603742841871346,0.734074799596184,0.527357337668287,0.694449337663912
"acc12",0.823954291158176,0.766744671787691,0.70584132960432,0.904550277664427,0.640804743585199,0.773735617778889,0.615145693172704,0.572045407744638,0.618368874713782,0.670964624971781,0.590246595947211,0.620651703411743,0.794396775301963,0.569232227242525,0.69247631139062,0.617757053237348,0.612931854637386,0.704536652938026,0.599101231032454,0.547913338764519
"acc13",0.840920447816419,0.700796770933913,0.585240356510873,0.625764597329351,0.721490754720979,0.630182221940463,0.616869696003499,0.836504244233744,0.646490737807664,0.693167402438033,0.651080293950826,0.629203746275282,0.703242588429144,0.66010258443282,0.516228630749518,0.621874081604835,0.732625407832371,0.578564662117169,0.687956972544657,0.570425393645984
"acc14",0.768491497279651,0.771568381993893,0.909479593382283,0.639070892543804,0.775642551722884,0.612498690879822,0.561442232456704,0.621574457027191,0.689331604205611,0.617945612801564,0.620352894422543,0.807880540051389,0.575636729601666,0.695327941339179,0.637813906343331,0.586162799378724,0.700980630598296,0.599676340544245,0.546989515263861,0.599178372408843
"acc15",0.913267420360016,0.558962091440313,0.626043899325582,0.72134408306769,0.657260131432435,0.612909157531049,0.850121519005465,0.657523156492481,0.68739246489835,0.657040672890805,0.627005433517379,0.702701455080778,0.658960700875955,0.594579093275574,0.620911343007347,0.740552290277808,0.581283767640964,0.696790385119898,0.575007901104592,0.535108083877735
