"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15"
"acc1",0.593954285613773,0.770876181159168,0.709642643733646,0.568154772737353,0.551690718617825,0.730687895798837,0.643939092739654,0.665576365095789,0.547933870164259,0.460535974606687,0.693526249688211,0.837814432546487,0.628095719216226,0.68161223721257,0.577137521042915
"acc2",0.676727367383554,0.662832617780765,0.568154927788283,0.548521245650422,0.444589253001551,0.68949973753478,0.832087341500267,0.630024411224017,0.656055864975951,0.580545932629328,0.570167909306052,0.724721323557592,0.663957423029714,0.688371254318494,0.659294599066151
"acc3",0.691821743872342,0.663069607775837,0.630109162352955,0.627410137005136,0.568107097905779,0.552805509529184,0.729799660232362,0.656032340241187,0.692628268798094,0.547644543355596,0.451058634395286,0.750877198536439,0.816004217080088,0.629267167093812,0.684477540854854
"acc4",0.64923869309353,0.710074036596013,0.632844116508421,0.661263412280369,0.548497447202511,0.446798798138783,0.688697072233782,0.832239706362125,0.632772435628004,0.631855474102443,0.563377692371147,0.570864191700447,0.74767274085869,0.669258536137074,0.693256746065135
"acc5",0.644624105896239,0.605137228423717,0.833925698871378,0.629753378428586,0.636318228762873,0.568173198345932,0.552496352807541,0.726103851212802,0.656994142174291,0.687879392596603,0.619052136326394,0.457790557771877,0.745237844644932,0.824035759817055,0.628261675448741
"acc6",0.581545675210057,0.625379990731104,0.732702851075008,0.633022606354919,0.663270593446016,0.548547143461959,0.44635045980933,0.685725376430955,0.83184601594359,0.634420206322989,0.635484358924421,0.563587020672625,0.562029922297716,0.732192027258495,0.664357545293118
"acc7",0.494598483791554,0.808826228480022,0.684121634314337,0.835440604511526,0.629889286458849,0.637650037930204,0.568114057477644,0.552564630636112,0.722164294694877,0.664992629624011,0.68805352228898,0.611958332232314,0.484130710322825,0.743768670557147,0.824019954161242
"acc8",0.41923529622057,0.654705398579213,0.541785831984427,0.732869630065045,0.6415715758739,0.663314402070036,0.548444990900033,0.446018207300305,0.686999915980635,0.832224747696723,0.633306890162519,0.643922649281062,0.580465029654747,0.56310964538425,0.737388166852755
"acc9",0.712400761603626,0.793185604380928,0.444938943387376,0.687971347138929,0.83541930933265,0.630047649265264,0.637505246253939,0.568162660304438,0.552276417895712,0.724611386886146,0.6636930603973,0.697825509842854,0.622752436196732,0.482148277321649,0.743690743230659
"acc10",0.598241937017604,0.589349385628058,0.568190558713264,0.545411380266448,0.732784489156031,0.641625555767604,0.663801164916176,0.548919020501914,0.451133112200454,0.696561408627952,0.831564977950633,0.628315246337316,0.648745108654221,0.577294330740907,0.564158346119015
"acc11",0.706892388408035,0.773166653217142,0.548534032159778,0.444248701340171,0.689055840868435,0.835462628294919,0.62996330464422,0.645412095872402,0.54761645415136,0.575481569391242,0.724314914464551,0.667839409771249,0.69881651116846,0.650723350012974,0.559899477398474
"acc12",0.661490447175918,0.653909166999065,0.614868379836409,0.568154772737353,0.551690718617825,0.730687895798837,0.643939092739654,0.665576365095789,0.547933870164259,0.460535974606687,0.693526249688211,0.837814432546487,0.628095719216226,0.68161223721257,0.577137521042915
"acc13",0.716023283107482,0.622695996688034,0.656792327923402,0.548521245650422,0.444589253001551,0.68949973753478,0.832087341500267,0.630024411224017,0.656055864975951,0.580545932629328,0.570167909306052,0.724721323557592,0.663957423029714,0.688371254318494,0.659294599066151
"acc14",0.684714437399815,0.566090169639454,0.630109162352955,0.627410137005136,0.568107097905779,0.552805509529184,0.729799660232362,0.656032340241187,0.692628268798094,0.547644543355596,0.451058634395286,0.750877198536439,0.816004217080088,0.629267167093812,0.684477540854854
"acc15",0.605734947479647,0.71282675896194,0.632844116508421,0.661263412280369,0.548497447202511,0.446798798138783,0.688697072233782,0.832239706362125,0.632772435628004,0.631855474102443,0.563377692371147,0.570864191700447,0.74767274085869,0.669258536137074,0.693256746065135
"acc16",0.734765980896723,0.515306500844422,0.833925698871378,0.629753378428586,0.636318228762873,0.568173198345932,0.552496352807541,0.726103851212802,0.656994142174291,0.687879392596603,0.619052136326394,0.457790557771877,0.745237844644932,0.824035759817055,0.628261675448741
"acc17",0.613335794767736,0.541545879833462,0.732702851075008,0.633022606354919,0.663270593446016,0.548547143461959,0.44635045980933,0.685725376430955,0.83184601594359,0.634420206322989,0.635484358924421,0.563587020672625,0.562029922297716,0.732192027258495,0.664357545293118
"acc18",0.568460103270453,0.735008837943306,0.684121634314337,0.835440604511526,0.629889286458849,0.637650037930204,0.568114057477644,0.552564630636112,0.722164294694877,0.664992629624011,0.68805352228898,0.611958332232314,0.484130710322825,0.743768670557147,0.824019954161242
"acc19",0.699085660839721,0.646496249512617,0.541785831984427,0.732869630065045,0.6415715758739,0.663314402070036,0.548444990900033,0.446018207300305,0.686999915980635,0.832224747696723,0.633306890162519,0.643922649281062,0.580465029654747,0.56310964538425,0.737388166852755
"acc20",0.708808644798175,0.557253120762237,0.444938943387376,0.687971347138929,0.83541930933265,0.630047649265264,0.637505246253939,0.568162660304438,0.552276417895712,0.724611386886146,0.6636930603973,0.697825509842854,0.622752436196732,0.482148277321649,0.743690743230659
"acc_mean",0.638085001892328,0.660386780696825,0.633351967357129,0.641923717497559,0.623027367561419,0.620606846410624,0.629431650873475,0.635961310699489,0.647904600943132,0.640073177683012,0.62956604000679,0.650743854419598,0.652412685321301,0.662777241547749,0.677391340377431
