"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20"
"acc1",0.925637244161347,0.900610386687532,0.665945352072765,0.717671890313719,0.683302534073285,0.581439619039124,0.860080621215073,0.80191743692379,0.734292030699387,0.709091718075986,0.660917876894295,0.795666113271702,0.604205685747555,0.689855734936023,0.834333145860365,0.722440209054998,0.720858144221283,0.616252056465008,0.691804478363782,0.719612865282731
"acc2",1.06117749072386,0.808554888933868,0.935622627328601,0.651290876457422,0.698533724951768,0.689419519506086,0.584287174811721,0.883751045265871,0.836898144391192,0.743156882479577,0.708873729523816,0.662309706970888,0.78349835497343,0.85660119513399,0.72092714776904,0.814474833070862,0.728858224071707,0.717649844548166,0.613490936975227,0.689435042430979
"acc3",0.957642042799166,0.785943598471643,0.677101286868866,0.90095624666889,0.680386748568783,0.612811708372757,0.679238686730018,0.589559378822217,0.840818015400318,0.859978672894567,0.744923066862126,0.732443968137142,0.661493138099232,0.742412772829472,0.850309206307587,0.714931333657977,0.835666413133316,0.729835735451698,0.732626962106693,0.611930148502905
"acc4",0.892255512971341,0.939317057472674,0.734095438466369,0.661393179460561,0.861282225915235,0.67716215460965,0.61480797484574,0.636848630910886,0.614282232246162,0.858229821635744,0.854052531330959,0.74908192685893,0.73146527773519,0.67001155801406,0.732314433666394,0.848810134477387,0.720549580316766,0.822614756515982,0.678094996710654,0.741262052850673
"acc5",0.995871336307331,0.857610932743803,0.832712658523642,0.700725780993455,0.719979900689231,0.865453389157476,0.610433018733993,0.623224198451916,0.637116778478122,0.620359282773037,0.849450241676837,0.817475839937183,0.753540961254479,0.681448337109237,0.7257097390884,0.714107956390737,0.830070245386746,0.724850872942365,0.829211263513975,0.677163210990282
"acc6",0.748350400830568,0.80882318717363,0.768331843160414,0.827595469395464,0.635115478425439,0.719887304325163,0.851041969924428,0.640061024029316,0.634349823846186,0.640468729717466,0.633919826641028,0.858853222486333,0.838470369059858,0.77248791043111,0.679718471651565,0.725196364946533,0.716403060848488,0.809955404262637,0.738353788196284,0.810231810483684
"acc7",0.803456994969103,0.859314703762181,0.752367406808954,0.724716010535843,0.788692229022046,0.714584158878254,0.661081513272924,0.830916590485206,0.655211570491909,0.621468207079186,0.820269453907256,0.637987534181517,0.850078885015868,0.83119696289456,0.768371536519307,0.664912991486344,0.657782152900916,0.735224589557844,0.742363706208671,0.744820149575791
"acc8",0.863199435372255,0.801136483647426,0.911178815253228,0.759567033240072,0.731099342102717,0.777492377682143,0.713282207112436,0.657651105288045,0.832790356986182,0.665153827601681,0.605718327914208,0.826913613447386,0.641407258015278,0.850436880525836,0.781351345031155,0.779781651695146,0.664034007962471,0.654163555331117,0.679190081151217,0.760519213512923
"acc9",0.67041581275393,0.94099928966449,0.75460425055884,0.955442254897839,0.739261912282912,0.731271682120476,0.769041180391509,0.713953171731257,0.657601014363574,0.83043610519077,0.755461912355173,0.605048044911898,0.856694276617775,0.63736776254787,0.772525048700314,0.782122473015665,0.779294134904231,0.596937622146021,0.647949027443641,0.651602626941185
"acc10",0.9825704974583,0.772015757478283,0.893149414414279,0.701390662001789,0.877717935332605,0.74232724872171,0.691363605980588,0.748432128276174,0.696819845599588,0.657541687456156,0.829436532315652,0.756743741308228,0.599681424085834,0.775785891058685,0.588772497423369,0.787146913285608,0.79352592491407,0.779843368835755,0.626971216043647,0.675923407410713
"acc11",1.00183483053584,0.810153941157935,0.654272903728268,0.738164540269933,0.701374816012219,0.834411864280003,0.744253376882907,0.68986462381542,0.703665860345391,0.697614607067775,0.681786570687815,0.859662443751293,0.720571435891736,0.602718286375692,0.780897579995829,0.586205043518107,0.77563716767698,0.79213406174335,0.771748019867538,0.650171498177382
"acc12",1.02341017455234,0.831306777566833,0.608832705690713,0.650580528352497,0.673516745867833,0.695994175521307,0.770293840563614,0.7273382375117,0.682817595911204,0.708480046202984,0.711403864367405,0.69187199219507,0.86291677369517,0.700748365326417,0.615369433910734,0.712521514311719,0.565738819088939,0.774413422786922,0.768696420155271,0.780720794481865
"acc13",0.77917528123955,0.779129124537859,0.784180312290531,0.61120251455279,0.685840731233328,0.686895804330939,0.693120041268149,0.755670734298617,0.659617376115154,0.676113466824066,0.750103004159289,0.7045738129313,0.682876952481357,0.862767811208425,0.712576652074836,0.603879837442266,0.708982149672394,0.571834470178218,0.798392136534709,0.771289416554239
