"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15"
"acc1",0.918037877152528,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc2",0.865691489177712,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc3",0.887960233197445,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc4",0.854531925078612,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc5",0.974749871279634,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc6",0.969247977010641,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc7",0.822902365641563,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc8",0.978127233023464,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc9",0.716186578225573,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc10",0.794258729112794,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc11",0.927761910239565,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc12",0.962810485194538,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc13",0.800884836195234,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc14",1.03696797090054,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc15",0.854238475359638,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc16",1.03696797090054,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc17",0.854238475359638,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc18",1.03696797090054,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc19",0.854238475359638,0.755077521993009,0.755275746848483,0.720573080904157,0.70612710244157,0.742503182838198,0.729202583011199,0.726127531069578,0.727716147655615,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636,0.717846458507636
"acc20",1.03696797090054,0.882723877604224,0.888087509378956,0.852197708705623,0.843377465036979,0.842479811254991,0.801813618485956,0.847401941634018,0.851060553345976,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413,0.847546967106413
"acc_mean",0.909186941010518,0.818900699798616,0.821681628113719,0.78638539480489,0.774752283739275,0.792491497046595,0.765508100748577,0.786764736351798,0.789388350500795,0.782696712807024,0.782696712807024,0.782696712807024,0.782696712807024,0.782696712807024,0.782696712807024
