"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15"
"acc1",0.918037877152528,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc2",1.07798907350045,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc3",0.900687445992272,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc4",0.854531925078612,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc5",0.974749871279634,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc6",0.969247977010641,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc7",0.822902365641563,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc8",0.832557919137689,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc9",0.716186578225573,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc10",0.945553039162316,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc11",0.927761910239565,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc12",0.962810485194538,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc13",0.800884836195234,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc14",1.03696797090054,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc15",0.854238475359638,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc16",1.03696797090054,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc17",0.854238475359638,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc18",1.03696797090054,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc19",0.854238475359638,0.755077521993009,0.755275746848483,0.720573080904157,0.665256190322473,0.655864507067778,0.649161761136568,0.687764825572355,0.686395099372348,0.698588325027575,0.714003568761126,0.704069259587462,0.774121793560706,0.776904340670979,0.771971289732608
"acc20",1.03696797090054,0.882723877604224,0.888087509378956,0.85364391682195,0.819648487710208,0.822661834636505,0.807855048497842,0.805474565695517,0.836654239917787,0.804332639026398,0.805298394114888,0.815556725318148,0.814362133372398,0.847398013219714,0.848123692839982
"acc_mean",0.920724430674584,0.818900699798616,0.821681628113719,0.787108498863053,0.74245233901634,0.739263170852142,0.728508404817205,0.746619695633936,0.761524669645067,0.751460482026986,0.759650981438007,0.759812992452805,0.794241963466552,0.812151176945346,0.810047491286295
