"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20"
"acc1",1.00369133088499,0.66100095756618,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc2",0.858515833953734,0.550202363251605,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc3",1.00771341720803,0.765505924718906,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc4",0.732156146426289,0.719740284839836,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc5",0.705189231656121,0.747810855241599,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc6",1.12166567365717,0.811197062573001,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc7",0.588747559000075,0.771733850975454,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc8",0.973208202112707,0.738027237274756,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc9",1.07890633940666,0.584195014256003,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc10",0.908005983311466,0.738027237274756,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc11",0.903981273689124,0.584195014256003,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc12",0.939302883976945,0.738027237274756,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc13",1.04129629907516,0.584195014256003,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc14",0.758393330727409,0.738027237274756,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc15",0.688484676489623,0.584195014256003,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc16",1.03012684557797,0.738027237274756,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc17",0.766632558774295,0.584195014256003,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc18",0.928031414088794,0.738027237274756,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc19",0.770483612840746,0.584195014256003,0.512469159360457,0.514986016867399,0.512409890930865,0.513750216937779,0.518328531010396,0.518784591921031,0.518682956541116,0.515912578645663,0.513890788423147,0.515075788956352,0.511715630267473,0.512738762039152,0.505984707060165,0.502735021869503,0.50754859732479,0.505092329707576,0.522352143436226,0.526134024838664
"acc20",1.0199929238952,0.738027237274756,0.524622655746653,0.525282686348296,0.525219515823756,0.52523838305354,0.524633191129318,0.522875352828887,0.522680274854115,0.522851465931208,0.554212315132506,0.544772882943862,0.547463367417689,0.545441474026551,0.546983133665554,0.542648950427426,0.54951054376378,0.537745000470339,0.534704435516111,0.530291121424506
"acc_mean",0.891226276837625,0.684927602281295,0.518545907553555,0.520134351607847,0.518814703377311,0.519494299995659,0.521480861069857,0.520829972374959,0.520681615697616,0.519382022288436,0.534051551777826,0.529924335950107,0.529589498842581,0.529090118032852,0.52648392036286,0.522691986148464,0.528529570544285,0.521418665088957,0.528528289476169,0.528212573131585
