"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20"
"acc1",0.723390125868675,0.54116087042246,0.598148291882847,0.691921336926613,0.648528593031326,0.547163543121146,0.576519521532743,0.433888875012722,0.478966584121048,0.532480409660123,0.559384078677319,0.581945678011943,0.62012671425633,0.607621657961701,0.684634801422226,0.695331289108611,0.543748318565644,0.534236221664578,0.47793969320188,0.506114954531673
"acc2",0.701584558695449,0.636545847827627,0.557557458741688,0.743782170710325,0.77799973714322,0.473048168585043,0.582238068339268,0.605216627688286,0.548909787220545,0.609708485566335,0.614367439979489,0.615309418343225,0.610989820952994,0.592460393309571,0.699511036396714,0.760872117814554,0.497226462958718,0.561491708532577,0.617119542139618,0.572333832181876
"acc3",0.743814418608641,0.602360737517201,0.541097979166873,0.57615235767431,0.691784236496401,0.629368051650038,0.547380119841952,0.58137535995126,0.450751584220907,0.479422318760785,0.543698924841468,0.557792487203402,0.576562991928742,0.617257023307709,0.598923859751603,0.680857873045566,0.683130092454849,0.535864598593684,0.533592372878212,0.520361725546022
"acc4",0.79157584608057,0.619861254810637,0.625078997228869,0.554152558505854,0.725238098712907,0.782946367605381,0.473563798691424,0.577652165818722,0.599731448855356,0.550032011397261,0.60447835992043,0.609941030537622,0.635643566221573,0.604642993222965,0.600755060585099,0.672268964295739,0.758252990802228,0.477069866087786,0.550698833595198,0.629834945153702
"acc5",0.605093427652779,0.588255385241585,0.573331528539341,0.51328742304796,0.575593452874965,0.684255337977871,0.635041522632138,0.556798989487022,0.584964738001999,0.476163748888573,0.468252000533697,0.534285829897664,0.555512943077216,0.572663366419449,0.640902013389105,0.610233088817126,0.730204722156551,0.685542086847608,0.536701013619929,0.534067257258521
"acc6",0.715978423628395,0.673310328376442,0.620524889041456,0.625404978670696,0.543713542552437,0.718009520073165,0.767926892788779,0.494721813581837,0.574820183946403,0.622749898119134,0.564754140103541,0.630077488207564,0.590391063633937,0.637375469689762,0.601736183134691,0.632154751396359,0.670634327229985,0.76205140447396,0.494172866180904,0.551703546143312
"acc7",0.621322557565878,0.483974699842326,0.581235033745347,0.572674775318671,0.509148375690063,0.549818963684593,0.684174885388156,0.62741879624767,0.564422357841833,0.586060434748835,0.4989941852965,0.486047158065399,0.53115371941332,0.551039334469804,0.576613522518454,0.651122891683971,0.607037876762821,0.716794080711989,0.66938610416291,0.537445500883378
"acc8",0.662834183538278,0.585943511182535,0.662401130672384,0.618401390591411,0.626342982861167,0.52313905546517,0.717927612689707,0.768054174176738,0.488354513226061,0.580207375511165,0.639098196278595,0.565148686528258,0.633968488180461,0.590714560561934,0.641518751468257,0.59836134065625,0.647787990569474,0.671448895699521,0.792029532087179,0.46622916877084
"acc9",0.569901638719518,0.464736757420696,0.482265957817339,0.581220709368709,0.572725904214044,0.518033843213873,0.594108991670368,0.665338157600777,0.626479571656552,0.532439250347499,0.586212977030122,0.49465459078814,0.473319064442524,0.57065663954727,0.563332359124116,0.553111635566233,0.630065825082269,0.59454393276858,0.703650528171886,0.660561498341753
"acc10",0.71597842406911,0.537566691953099,0.586011216496484,0.650514201736235,0.618373305278028,0.641761951759635,0.518039213327096,0.72458119477904,0.767823829495595,0.509689620558411,0.582821582475402,0.652908102717153,0.543688480498882,0.630327010407795,0.592378569383883,0.64792313976275,0.586874785589947,0.650020870036794,0.686197101084629,0.794959794604186
"acc11",0.71604238225364,0.418970247814397,0.464747126045079,0.482262481243715,0.564227548749217,0.572691998634379,0.525764862894482,0.58549833938175,0.668064146644242,0.618762792799653,0.519630318380733,0.556417430714426,0.48268869624771,0.493032621285156,0.567825061283901,0.547398639305867,0.559155504991973,0.64540320799472,0.603654917026237,0.691060916922983
"acc12",0.799251072926555,0.596218802037478,0.538997126488643,0.594440173276587,0.63748573583833,0.593344013042652,0.640679100593676,0.524400345540501,0.72516874069317,0.763608451708018,0.502819027837537,0.575622720700901,0.634234406160695,0.549496066118128,0.627438246101881,0.599099447100583,0.674042662639173,0.591836900925969,0.6338644554032,0.677630962862677
"acc13",0.692815219655153,0.551109332998233,0.436562526132851,0.464664347794822,0.475134624412415,0.577228467494096,0.581752824195468,0.52736088897362,0.578427244090185,0.666477613923171,0.630619716088673,0.531386413432207,0.557892541039809,0.501715057655563,0.489951498927748,0.561159273523477,0.572210708281198,0.558377949978,0.647009635103836,0.58488928261696
