"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20"
"acc1",0.677966101694915,0.627118644067797,0.711864406779661,0.593220338983051,0.677966101694915,0.677966101694915,0.610169491525424,0.76271186440678,0.677966101694915,0.711864406779661,0.661016949152542,0.610169491525424,0.711864406779661,0.610169491525424,0.796610169491525,0.610169491525424,0.661016949152542,0.745762711864407,0.779661016949153,0.779661016949153
"acc2",0.610169491525424,0.627118644067797,0.593220338983051,0.610169491525424,0.610169491525424,0.711864406779661,0.694915254237288,0.76271186440678,0.661016949152542,0.677966101694915,0.661016949152542,0.677966101694915,0.76271186440678,0.779661016949153,0.627118644067797,0.779661016949153,0.711864406779661,0.711864406779661,0.796610169491525,0.677966101694915
"acc3",0.661016949152542,0.745762711864407,0.677966101694915,0.711864406779661,0.694915254237288,0.644067796610169,0.779661016949153,0.661016949152542,0.728813559322034,0.728813559322034,0.694915254237288,0.813559322033898,0.745762711864407,0.76271186440678,0.728813559322034,0.661016949152542,0.677966101694915,0.661016949152542,0.728813559322034,0.711864406779661
"acc4",0.576271186440678,0.694915254237288,0.610169491525424,0.644067796610169,0.593220338983051,0.745762711864407,0.644067796610169,0.728813559322034,0.610169491525424,0.677966101694915,0.711864406779661,0.661016949152542,0.728813559322034,0.627118644067797,0.694915254237288,0.728813559322034,0.745762711864407,0.745762711864407,0.745762711864407,0.677966101694915
"acc5",0.593220338983051,0.661016949152542,0.677966101694915,0.694915254237288,0.745762711864407,0.728813559322034,0.677966101694915,0.677966101694915,0.711864406779661,0.661016949152542,0.745762711864407,0.830508474576271,0.593220338983051,0.745762711864407,0.796610169491525,0.711864406779661,0.728813559322034,0.677966101694915,0.711864406779661,0.76271186440678
"acc6",0.610169491525424,0.576271186440678,0.728813559322034,0.644067796610169,0.711864406779661,0.627118644067797,0.711864406779661,0.711864406779661,0.694915254237288,0.677966101694915,0.728813559322034,0.76271186440678,0.711864406779661,0.644067796610169,0.745762711864407,0.677966101694915,0.728813559322034,0.728813559322034,0.627118644067797,0.627118644067797
"acc7",0.610169491525424,0.661016949152542,0.593220338983051,0.694915254237288,0.677966101694915,0.711864406779661,0.576271186440678,0.593220338983051,0.76271186440678,0.661016949152542,0.745762711864407,0.627118644067797,0.694915254237288,0.694915254237288,0.745762711864407,0.745762711864407,0.796610169491525,0.677966101694915,0.694915254237288,0.644067796610169
"acc8",0.661016949152542,0.627118644067797,0.677966101694915,0.728813559322034,0.711864406779661,0.661016949152542,0.694915254237288,0.661016949152542,0.779661016949153,0.830508474576271,0.661016949152542,0.711864406779661,0.76271186440678,0.728813559322034,0.728813559322034,0.728813559322034,0.661016949152542,0.661016949152542,0.694915254237288,0.728813559322034
"acc9",0.627118644067797,0.576271186440678,0.779661016949153,0.677966101694915,0.711864406779661,0.745762711864407,0.728813559322034,0.694915254237288,0.711864406779661,0.745762711864407,0.694915254237288,0.677966101694915,0.677966101694915,0.627118644067797,0.745762711864407,0.694915254237288,0.610169491525424,0.627118644067797,0.728813559322034,0.76271186440678
"acc10",0.694915254237288,0.593220338983051,0.644067796610169,0.745762711864407,0.644067796610169,0.694915254237288,0.745762711864407,0.644067796610169,0.711864406779661,0.627118644067797,0.627118644067797,0.677966101694915,0.779661016949153,0.711864406779661,0.796610169491525,0.694915254237288,0.644067796610169,0.677966101694915,0.745762711864407,0.728813559322034
"acc11",0.711864406779661,0.576271186440678,0.711864406779661,0.661016949152542,0.694915254237288,0.644067796610169,0.76271186440678,0.830508474576271,0.677966101694915,0.694915254237288,0.76271186440678,0.745762711864407,0.711864406779661,0.728813559322034,0.711864406779661,0.677966101694915,0.711864406779661,0.661016949152542,0.677966101694915,0.627118644067797
