"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20"
"acc1",1.09848099222186,0.850396365428524,0.731757593093951,0.686141087211911,0.633786551376523,0.557679163298057,0.572193017980692,0.629764423354257,0.631756469366871,0.632204112691513,0.631556363644769,0.618831498986023,0.629092885534141,0.626808526688615,0.664433733375278,0.706018348419417,0.74482162508744,0.658762377727073,0.684735446980301,0.688237088110979
"acc2",0.827526871782867,0.871513698767259,0.841786244269237,0.709353760693861,0.7042836925845,0.654320409252998,0.663442796026375,0.662340479661217,0.662344942828837,0.709489500303746,0.698251484461556,0.659640265823833,0.654001037169398,0.587690950761577,0.596381067934458,0.636752311853113,0.629286047034715,0.608521705420176,0.637687860728161,0.626887252646421
"acc3",0.877143130590424,0.818236608662774,0.690164374728162,0.706561066118305,0.644887221873927,0.729759288939379,0.752955249077352,0.726967169747491,0.720859186870834,0.714525979902084,0.711790951480858,0.716150989810736,0.7238755096942,0.728318878634599,0.649494380393048,0.619026042001258,0.606226153982951,0.627209188852847,0.646718190600389,0.644043939875771
"acc4",0.739639809762661,0.793929164533426,0.73293106396043,0.803053122468992,0.78192345857684,0.745197784776138,0.76294431185885,0.748326883069171,0.762192097692414,0.760832138632779,0.757912528032036,0.793110280013604,0.806179977334959,0.820844080806577,0.831263838645254,0.829760683821494,0.846211850715638,0.777909338876149,0.782208728981361,0.774819808278667
"acc5",0.9858866248058,0.797698756584963,0.74707405822332,0.686141087211911,0.633786551376523,0.557679163298057,0.572193017980692,0.629764423354257,0.631756469366871,0.632204112691513,0.631556363644769,0.618831498986023,0.629092885534141,0.626808526688615,0.664433733375278,0.706018348419417,0.74482162508744,0.658762377727073,0.684735446980301,0.688237088110979
"acc6",0.91704464511538,0.749784017645042,0.762757560036002,0.709353760693861,0.7042836925845,0.654320409252998,0.663442796026375,0.662340479661217,0.662344942828837,0.709489500303746,0.698251484461556,0.659640265823833,0.654001037169398,0.587690950761577,0.596381067934458,0.636752311853113,0.629286047034715,0.608521705420176,0.637687860728161,0.626887252646421
"acc7",0.900169362309726,0.752412511614394,0.695160772582154,0.706561066118305,0.644887221873927,0.729759288939379,0.752955249077352,0.726967169747491,0.720859186870834,0.714525979902084,0.711790951480858,0.716150989810736,0.7238755096942,0.728318878634599,0.649494380393048,0.619026042001258,0.606226153982951,0.627209188852847,0.646718190600389,0.644043939875771
"acc8",1.06996662463838,0.735075023326299,0.819698459339833,0.803053122468992,0.78192345857684,0.745197784776138,0.76294431185885,0.748326883069171,0.762192097692414,0.760832138632779,0.757912528032036,0.793110280013604,0.806179977334959,0.820844080806577,0.831263838645254,0.829760683821494,0.846211850715638,0.777909338876149,0.782208728981361,0.774819808278667
"acc9",0.764878070716072,0.909121769027837,0.766073690059081,0.686141087211911,0.633786551376523,0.557679163298057,0.572193017980692,0.629764423354257,0.631756469366871,0.632204112691513,0.631556363644769,0.618831498986023,0.629092885534141,0.626808526688615,0.664433733375278,0.706018348419417,0.74482162508744,0.658762377727073,0.684735446980301,0.688237088110979
"acc10",0.955866040656507,0.792867810988092,0.783688297360375,0.709353760693861,0.7042836925845,0.654320409252998,0.663442796026375,0.662340479661217,0.662344942828837,0.709489500303746,0.698251484461556,0.659640265823833,0.654001037169398,0.587690950761577,0.596381067934458,0.636752311853113,0.629286047034715,0.608521705420176,0.637687860728161,0.626887252646421
