"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20"
"acc1",0.965194201918522,0.721809970462535,0.700651826467253,0.607141454574037,0.733069481246037,0.633001983262921,0.584178533148804,0.673324021141521,0.669499445068415,0.600825343660622,0.626039779782215,0.619215697923144,0.516427862736206,0.588142397913394,0.58161612452409,0.598101862903984,0.603106788900166,0.60455345448578,0.587682136139787,0.573063254983989
"acc2",0.855945864489043,0.640350368984869,0.804332730699371,0.708771697831202,0.664828571575318,0.643951416206531,0.642479660467213,0.616304542086469,0.641813553271027,0.638604976669942,0.570476268967072,0.645649459189639,0.674756807899259,0.583508773515737,0.60879759573885,0.655993369437579,0.585743795159828,0.609432762852977,0.574113214342358,0.576193446154884
"acc3",0.878344545224717,0.82329078074848,0.663206780657654,0.919391498470554,0.782696316013288,0.625565154209274,0.888080182139514,0.685376443209576,0.609480211920113,0.83375944936979,0.649129166270719,0.677808835708149,0.822385638760022,0.656720839810541,0.687648189303835,0.842960825956947,0.621534847719041,0.671442783064742,0.818079935690829,0.614444629904921
"acc4",0.871273242539432,0.660881456927655,0.858810024619346,0.847539860919079,0.690115090436253,0.744992611342262,0.829286986262251,0.651696357125687,0.746978133782773,0.796333182738985,0.556446531593354,0.75141890289846,0.792116602208297,0.553328398358253,0.813690220224415,0.794828746954916,0.560458843274078,0.754182340114024,0.748670166188733,0.535925399943261
"acc5",0.767425705937803,0.60810608732071,0.722139889798534,0.676506961878067,0.625315833307841,0.726968833864081,0.662855982470116,0.576173064476183,0.605540952553064,0.620384275698379,0.617740774739161,0.636190679214226,0.581899329963012,0.592694167037766,0.605702092134332,0.588933856373487,0.596234522253484,0.600669713415563,0.599002902634108,0.59176107782021
"acc6",0.9148162875892,0.798682216987642,0.633824102972568,0.809701121391883,0.722720226172155,0.625982172984032,0.622942593563735,0.642575483495745,0.605357257309767,0.648146760269046,0.633755127434119,0.550749660914929,0.613676235965634,0.665283214153196,0.579058096988919,0.603168686682915,0.580026713709136,0.582185278027632,0.618226086950905,0.580707565775963
"acc7",0.741336141717071,0.896253289413971,0.79400405594459,0.662615878645417,0.912566536048523,0.709337848112188,0.612272518364121,0.848413261071985,0.669016891512698,0.630203992315118,0.804846012839121,0.656629770549138,0.659434355396045,0.8223037373349,0.636932963010422,0.691609804426712,0.833419239220598,0.61468270314076,0.666512246355937,0.834682412266817
"acc8",0.98708130074555,0.80318356471623,0.696237129261277,0.868312206809934,0.84360439769909,0.609225380537083,0.751642069228622,0.807207733411431,0.605312187320424,0.75022136569642,0.795665479730319,0.557144785172195,0.787354457617926,0.794303347709493,0.554012259257355,0.766254499241619,0.766983935829638,0.553854370753426,0.738748582274383,0.749505203495378
"acc9",0.8449707364542,0.686632674638928,0.599052598996676,0.711534717762659,0.667016059501612,0.579932125607131,0.703609118986953,0.671376326577332,0.559373061251832,0.609806072150559,0.61999380392975,0.595590975164466,0.598384140404791,0.58638017867927,0.597709305021603,0.609836025122433,0.594623825295254,0.587026163638239,0.575309350648866,0.594465981656889
"acc10",0.718938408225197,0.914559736689513,0.723663853518902,0.635181031283322,0.757003119689411,0.652950681988263,0.617061995039721,0.64601942257286,0.642668336728276,0.582777662280242,0.646377576131257,0.681119151908594,0.557894847655729,0.626164872438047,0.646574935532884,0.578647963361907,0.60188514567645,0.570163404869005,0.582005174086018,0.595711284280483
