"","featNum1","featNum2","featNum3","featNum4","featNum5","featNum6","featNum7","featNum8","featNum9","featNum10","featNum11","featNum12","featNum13","featNum14","featNum15","featNum16","featNum17","featNum18","featNum19","featNum20","featNum21","featNum22","featNum23","featNum24","featNum25","featNum26","featNum27","featNum28","featNum29","featNum30","featNum31","featNum32","featNum33","featNum34","featNum35","featNum36","featNum37","featNum38","featNum39","featNum40"
"acc11",0.854380354181006,0.801143761213215,0.724850592588367,0.705923103660457,0.703526595506996,0.628996660760648,0.560283041000987,0.674374218691629,0.566708633567681,0.739723305412876,0.655206169666606,0.699594211463544,0.770197306007781,0.700480859882148,0.665656625116276,0.586986418441925,0.624129850374181,0.646813754757075,0.651087146844071,0.719578514055133,0.653147475073058,0.650024063185023,0.58467886976235,0.641949372968426,0.794333110820565,0.731002964653946,0.916549884259637,0.763375865011573,0.643211540184479,0.69521647363201,0.602164445625724,0.655675654752065,0.655636373566978,0.645405253102407,0.643642974335671,0.64664526972081,0.696623549249751,0.597619213266592,0.665773304082729,0.580327901892001
"acc12",1.046006910883,0.864193281519636,0.77567232657496,0.645457539220578,0.628709631455787,0.679004821959415,0.527262474125003,0.657153164982855,0.683425494917105,0.700113756605879,0.665687260462558,0.593715824793629,0.750268980329758,0.711692291057239,0.618625089125941,0.683927394152245,0.733731028899885,0.672234639377043,0.686705170100419,0.823252034048647,0.644209357698155,0.576176952764788,0.696967687991215,0.571658338463019,0.733220522305074,0.636891948623229,0.686094079488635,0.620256634496321,0.626222257170746,0.703559983986196,0.754453911424021,0.691055275009811,0.684932586229329,0.71842850074581,0.71593961323647,0.692873049072368,0.856418932874222,0.586110993803504,0.62109312670551,0.724044917929867
"acc13",1.03657291445963,0.899099381154195,0.759051305313515,0.635896876353955,0.633495295742888,0.613034101644632,0.646241356280426,0.686288022728752,0.713041794951936,0.648785156781077,0.649798394140171,0.59206859619016,0.717315248231726,0.544590787936585,0.777345652326697,0.645819214150483,0.662940763749919,0.788388864773956,0.655128909614896,0.678192385361063,0.614692890974675,0.656762514729974,0.685698722145431,0.645500927014975,0.696148889954504,0.597619213266592,0.665773304082729,0.580327901892001,0.64887049191576,0.782393864335576,0.731002964653946,0.916549884259637,0.763375865011573,0.643211540184479,0.69521647363201,0.602164445625724,0.655675654752065,0.655636373566978,0.645405253102407,0.643642974335671
"acc14",0.891370874523645,0.901674388133284,0.6701767346468,0.747826176800581,0.775884914466344,0.685984686464872,0.642361391003141,0.81176319266244,0.743569109793176,0.573337890367035,0.697551647988809,0.561556022952524,0.656808762959117,0.721862094675142,0.730399110339406,0.65278188532074,0.61902232271552,0.751497683745083,0.721172742260869,0.622509134372124,0.622770074527227,0.748047927425049,0.687850372592642,0.704954647460798,0.870680822751227,0.586110993803504,0.62109312670551,0.724044917929867,0.584350856958816,0.692534671435384,0.636891948623229,0.686094079488635,0.620256634496321,0.626222257170746,0.703559983986196,0.754453911424021,0.691055275009811,0.684932586229329,0.71842850074581,0.71593961323647
"acc15",1.08209911923614,0.747724535619404,0.929154859165152,0.636646038673852,0.72155908883342,0.650940406023768,0.634585179627282,0.735394870340605,0.583029599675295,0.64441749364142,0.628877398766976,0.643076615231139,0.676352105701395,0.654972712905917,0.647291215113257,0.597089375642224,0.624662320659592,0.723812277181893,0.579202548978803,0.960862569700586,0.767914879998935,0.672532818775098,0.763089815529825,0.618919220061892,0.661948217321192,0.655636373566978,0.645405253102407,0.643642974335671,0.64664526972081,0.696623549249751,0.597619213266592,0.665773304082729,0.580327901892001,0.64887049191576,0.782393864335576,0.731002964653946,0.916549884259637,0.763375865011573,0.643211540184479,0.69521647363201
"acc16",0.932336382598585,0.877489200847294,0.701968406337891,0.610021452174868,0.645890295526956,0.749567418747223,0.720353717524395,0.60695903909649,0.652894719268297,0.687215706187758,0.595235561626927,0.695973787601656,0.766666012245449,0.740366970085435,0.571860831093829,0.674219132029341,0.551237936031125,0.663558275122444,0.672146406162645,0.718338763185223,0.661790180421711,0.62548991686319,0.754740618023288,0.74074537917418,0.691086851055839,0.684932586229329,0.71842850074581,0.71593961323647,0.692873049072368,0.856418932874222,0.586110993803504,0.62109312670551,0.724044917929867,0.584350856958816,0.692534671435384,0.636891948623229,0.686094079488635,0.620256634496321,0.626222257170746,0.703559983986196
"acc17",0.966764194863205,0.860203217819883,0.748301855028982,0.730223726171402,0.582058314138066,0.665693286566192,0.573648559264657,0.725168582842148,0.654755548590364,0.67897844713779,0.7355005005645,0.688882114800336,0.705619200575144,0.589299283835809,0.652046513835596,0.656246565632174,0.662463646930555,0.705470881605563,0.62181724907206,0.669438689288777,0.591433904667896,0.689321780395241,0.717364397718563,0.756926450909319,0.964887294524567,0.763375865011573,0.643211540184479,0.69521647363201,0.602164445625724,0.655675654752065,0.655636373566978,0.645405253102407,0.643642974335671,0.64664526972081,0.696623549249751,0.597619213266592,0.665773304082729,0.580327901892001,0.64887049191576,0.782393864335576
"acc18",0.979686786175669,0.783590973036845,0.672138580284179,0.714651892214961,0.574981040864324,0.721989505094054,0.66958332424482,0.670349991770884,0.651248782015168,0.58983510926063,0.735144263615419,0.736843912645416,0.593253946618733,0.710795826093153,0.729618442441088,0.647199532959605,0.692202141234684,0.826352773186221,0.630364224939738,0.5704873971494,0.713811255865824,0.597556231536686,0.680571765200832,0.645101276053604,0.690838241932984,0.620256634496321,0.626222257170746,0.703559983986196,0.754453911424021,0.691055275009811,0.684932586229329,0.71842850074581,0.71593961323647,0.692873049072368,0.856418932874222,0.586110993803504,0.62109312670551,0.724044917929867,0.584350856958816,0.692534671435384
"acc19",1.00319646153238,0.722977910968095,0.812730642848104,0.649627086788447,0.68641052446019,0.726169275163492,0.722988939421622,0.675585031616491,0.629487411313603,0.597090390086095,0.709522801813678,0.546982991101431,0.790442397882939,0.660554399325486,0.661403796005141,0.779810204373636,0.6515369226707,0.665482256876904,0.621093432208683,0.644354719527283,0.66377600133926,0.63025417045099,0.702453890146033,0.634242891009663,0.67051069686522,0.580327901892001,0.64887049191576,0.782393864335576,0.731002964653946,0.916549884259637,0.763375865011573,0.643211540184479,0.69521647363201,0.602164445625724,0.655675654752065,0.655636373566978,0.645405253102407,0.643642974335671,0.64664526972081,0.696623549249751
"acc20",0.827785526858358,0.871988253823632,0.743133659495339,0.687203887129131,0.649398336642952,0.813088840084343,0.652044969783316,0.588674800571995,0.650508177340677,0.569747177818965,0.669615069155408,0.698336724789925,0.731372812133224,0.634494236145807,0.630881711687266,0.753843286900953,0.720616407290505,0.638934948583206,0.662349121633248,0.793079103283491,0.671292576627523,0.686593868422747,0.836040966712781,0.629676521286868,0.615833241940418,0.724044917929867,0.584350856958816,0.692534671435384,0.636891948623229,0.686094079488635,0.620256634496321,0.626222257170746,0.703559983986196,0.754453911424021,0.691055275009811,0.684932586229329,0.71842850074581,0.71593961323647,0.692873049072368,0.856418932874222
"acc_mean",0.927318466800743,0.825264625340626,0.746173828822134,0.674255194723666,0.700135543089798,0.675379899949557,0.651790861538555,0.664397736458635,0.651750000789248,0.665841934257494,0.669296828638182,0.663203098352654,0.688632594673733,0.650368260155544,0.677326018760642,0.658304097860595,0.675869792247326,0.675900250080385,0.666590173942689,0.704028849935463,0.657942127753344,0.698407372344344,0.693996975022414,0.669732147254082,0.717858334159134,0.657141248769714,0.694453014373084,0.675481182813879,0.685990214781024,0.69740047213958,0.656265929318033,0.698010587920449,0.663395823469059,0.691341895905713,0.685663019616025,0.667216502530052,0.703720523028082,0.65692869045591,0.693449800934136,0.686157390980418
